Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
SWE,1953-05-03,,Djurgårdens IF,IFK Malmö,3,2,H,,,
SWE,1953-05-03,,Degerfors IF,AIK Solna,0,1,A,,,
SWE,1953-05-10,,IFK Norrköping,Helsingborgs IF,1,0,H,,,
SWE,1953-05-10,,Jönköpings Södra IF,Malmö FF,0,4,A,,,
SWE,1953-05-10,,IFK Malmö,AIK Solna,3,0,H,,,
SWE,1953-05-10,,GAIS Göteborg,Degerfors IF,3,1,H,,,
SWE,1953-05-10,,Djurgårdens IF,IFK Göteborg,4,0,H,,,
SWE,1953-05-10,,Örebro SK,IF Elfsborg,1,0,H,,,
SWE,1953-05-14,,Malmö FF,IFK Norrköping,6,0,H,,,
SWE,1953-05-14,,Helsingborgs IF,Örebro SK,0,0,D,,,
SWE,1953-05-14,,IFK Göteborg,IFK Malmö,2,1,H,,,
SWE,1953-05-14,,IF Elfsborg,Djurgårdens IF,0,1,A,,,
SWE,1953-05-14,,Degerfors IF,Jönköpings Södra IF,1,0,H,,,
SWE,1953-05-14,,AIK Solna,GAIS Göteborg,2,3,A,,,
SWE,1953-05-17,,Helsingborgs IF,Degerfors IF,0,2,A,,,
SWE,1953-05-17,,IF Elfsborg,AIK Solna,1,2,A,,,
SWE,1953-05-17,,Djurgårdens IF,Jönköpings Södra IF,1,2,A,,,
SWE,1953-05-17,,Örebro SK,IFK Norrköping,1,3,A,,,
SWE,1953-05-20,,IFK Malmö,Malmö FF,1,2,A,,,
SWE,1953-05-22,,IFK Göteborg,GAIS Göteborg,2,1,H,,,
SWE,1953-05-25,,IFK Norrköping,IFK Malmö,2,1,H,,,
SWE,1953-05-25,,Jönköpings Södra IF,Örebro SK,2,1,H,,,
SWE,1953-05-25,,GAIS Göteborg,Djurgårdens IF,3,2,H,,,
SWE,1953-05-25,,Degerfors IF,IF Elfsborg,2,2,D,,,
SWE,1953-05-25,,AIK Solna,IFK Göteborg,4,0,H,,,
SWE,1953-05-26,,Malmö FF,Helsingborgs IF,1,0,H,,,
SWE,1953-05-29,,IFK Göteborg,IF Elfsborg,2,0,H,,,
SWE,1953-05-31,,IFK Norrköping,Degerfors IF,2,2,D,,,
SWE,1953-05-31,,Jönköpings Södra IF,AIK Solna,1,2,A,,,
SWE,1953-05-31,,IFK Malmö,GAIS Göteborg,4,1,H,,,
SWE,1953-05-31,,Djurgårdens IF,Helsingborgs IF,1,5,A,,,
SWE,1953-05-31,,Örebro SK,Malmö FF,0,2,A,,,
SWE,1953-06-07,,Malmö FF,Djurgårdens IF,3,4,A,,,
SWE,1953-06-07,,Helsingborgs IF,IFK Göteborg,1,2,A,,,
SWE,1953-06-07,,GAIS Göteborg,Jönköpings Södra IF,4,2,H,,,
SWE,1953-06-07,,IF Elfsborg,IFK Malmö,0,0,D,,,
SWE,1953-06-07,,Degerfors IF,Örebro SK,1,2,A,,,
SWE,1953-06-07,,AIK Solna,IFK Norrköping,4,3,H,,,
